activation_types,bumps,c1_lb,c1_ub,c2,c3,crossover_freq,decay,distance_weight,edge_inheritance,edge_weights,extra_mutation_rate,fd_max,fd_mean,fd_median,fd_min,fd_sd,generations_per_epoch,gvector_absolute_fitness,gvector_fitness_delta,knob_constant,knob_type,mutation_type_ub,num_candidates,num_epochs,num_hill_climbers,num_organisms,ph_absolute_fitness,ph_fitness_delta,ridge_radius,sa_timesteps,seed,spreading_rate
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.810007,0.029219,0.000000,0.000000,0.117167,20,0.292435,0.206903,0.020000,0,16,7,70,30,80,0.000000,0.000000,0.100000,20,445495000,0.200000
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.768270,0.028192,0.000000,0.000000,0.116971,20,0.000000,0.000000,0.020000,0,16,7,70,30,80,0.000000,0.000000,0.100000,20,221607000,0.200000
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.636519,0.010712,0.000000,0.000000,0.076214,20,8.488316,0.000000,0.020000,0,16,7,70,30,80,0.000000,0.000000,0.100000,20,789997000,0.200000
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.892381,0.017426,0.000000,0.000000,0.107170,20,6.964485,0.000000,0.020000,0,16,7,70,30,80,0.000000,0.000000,0.100000,20,778471000,0.200000
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.646369,0.129347,0.000000,-0.557025,0.214677,20,0.301568,0.158645,0.020000,0,16,7,70,30,80,0.000000,0.000000,0.100000,20,460459000,0.200000
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.527322,0.015776,0.000000,0.000000,0.072378,20,4.945196,0.000000,0.020000,0,16,7,70,30,80,0.000000,0.000000,0.100000,20,163935000,0.200000
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,20,0.000000,0.000000,0.020000,0,16,7,70,30,80,0.000000,0.000000,0.100000,20,463052000,0.200000
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.644412,0.010416,0.000000,0.000000,0.077539,20,4.863730,0.000000,0.020000,0,16,7,70,30,80,0.000000,0.000000,0.100000,20,819692000,0.200000
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.636838,0.011367,0.000000,0.000000,0.077041,20,6.700216,0.000000,0.020000,0,16,7,70,30,80,0.000000,0.000000,0.100000,20,531108000,0.200000
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.632750,0.136272,0.000000,0.000000,0.213354,20,1.527571,1.196321,0.020000,0,16,7,70,30,80,0.000000,0.000000,0.100000,20,493361000,0.200000
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.594421,0.029135,0.000000,0.000000,0.090640,20,1.256782,0.000000,0.020000,0,16,7,70,30,80,0.000000,0.000000,0.100000,20,81326000,0.200000
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,20,0.000000,0.000000,0.020000,0,16,7,70,30,80,0.000000,0.000000,0.100000,20,975817000,0.200000
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.252429,0.020166,0.000000,0.000000,0.057170,20,0.244618,0.064116,0.020000,0,16,7,70,30,80,0.000000,0.000000,0.100000,20,373792000,0.200000
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.594166,0.009804,0.000000,0.000000,0.071340,20,8.170236,0.000000,0.020000,0,16,7,70,30,80,0.000000,0.000000,0.100000,20,348389000,0.200000
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.527295,0.028244,0.000000,0.000000,0.087905,20,0.352990,0.265689,0.020000,0,16,7,70,30,80,0.000000,0.000000,0.100000,20,769422000,0.200000
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.322084,0.009087,0.000000,0.000000,0.049610,20,7.727804,0.000000,0.020000,0,16,7,70,30,80,0.000000,0.000000,0.100000,20,553580000,0.200000
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.244664,0.005734,0.000000,0.000000,0.031824,20,0.000000,0.000000,0.020000,0,16,7,70,30,80,0.000000,0.000000,0.100000,20,535977000,0.200000
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.739639,0.011909,0.000000,0.000000,0.088396,20,0.291448,0.232079,0.020000,0,16,7,70,30,80,0.000000,0.000000,0.100000,20,243044000,0.200000
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.676473,0.189104,0.127854,0.000000,0.207265,20,8.718666,0.000000,0.020000,0,16,7,70,30,80,0.000000,0.000000,0.100000,20,60958000,0.200000
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.710705,0.020146,0.000000,0.000000,0.094225,20,0.174787,0.030961,0.020000,0,16,7,70,30,80,0.000000,0.000000,0.100000,20,184681000,0.200000
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.735921,0.074333,0.000000,0.000000,0.199426,20,2.424886,0.463158,0.020000,0,16,7,30,30,120,0.000000,0.000000,0.100000,20,926367000,0.200000
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.658370,0.166036,0.054829,0.000000,0.209926,20,0.556936,0.307385,0.020000,0,16,7,30,30,120,0.000000,0.000000,0.100000,20,308354000,0.200000
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.572467,0.029363,0.000000,0.000000,0.111399,20,0.511529,0.282534,0.020000,0,16,7,30,30,120,0.000000,0.000000,0.100000,20,833182000,0.200000
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.403030,0.055368,0.000000,0.000000,0.120470,20,0.218310,0.134563,0.020000,0,16,7,30,30,120,0.000000,0.000000,0.100000,20,370390000,0.200000
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.448617,0.031031,0.000000,0.000000,0.101636,20,6.731314,0.000000,0.020000,0,16,7,30,30,120,0.000000,0.000000,0.100000,20,824577000,0.200000
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.659481,0.042892,0.000000,0.000000,0.126082,20,0.538000,0.208888,0.020000,0,16,7,30,30,120,0.000000,0.000000,0.100000,20,311228000,0.200000
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.392265,0.030019,0.000000,0.000000,0.089034,20,7.812810,0.000000,0.020000,0,16,7,30,30,120,0.000000,0.000000,0.100000,20,911020000,0.200000
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,20,0.000000,0.000000,0.020000,0,16,7,30,30,120,0.000000,0.000000,0.100000,20,505088000,0.200000
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.593669,0.182892,0.000000,0.000000,0.217641,20,1.013398,0.458445,0.020000,0,16,7,30,30,120,0.000000,0.000000,0.100000,20,741902000,0.200000
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.483197,0.038561,0.000000,0.000000,0.116359,20,0.377539,0.000000,0.020000,0,16,7,30,30,120,0.000000,0.000000,0.100000,20,242826000,0.200000
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,20,0.000000,0.000000,0.020000,0,16,7,30,30,120,0.000000,0.000000,0.100000,20,889575000,0.200000
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.697970,0.150201,0.000000,0.000000,0.206504,20,0.000000,0.000000,0.020000,0,16,7,30,30,120,0.000000,0.000000,0.100000,20,116891000,0.200000
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.743018,0.189655,0.021166,0.000000,0.243440,20,0.919053,0.606904,0.020000,0,16,7,30,30,120,0.000000,0.000000,0.100000,20,675891000,0.200000
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.652293,0.058892,0.000000,0.000000,0.148574,20,9.650678,0.000000,0.020000,0,16,7,30,30,120,0.000000,0.000000,0.100000,20,159310000,0.200000
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.601719,0.033363,0.000000,0.000000,0.124431,20,0.743288,0.330332,0.020000,0,16,7,30,30,120,0.000000,0.000000,0.100000,20,544375000,0.200000
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.736234,0.178418,0.000000,0.000000,0.241358,20,9.807684,0.000000,0.020000,0,16,7,30,30,120,0.000000,0.000000,0.100000,20,828903000,0.200000
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.347268,0.024773,0.000000,0.000000,0.073115,20,8.695697,0.000000,0.020000,0,16,7,30,30,120,0.000000,0.000000,0.100000,20,402663000,0.200000
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,20,0.000000,0.000000,0.020000,0,16,7,30,30,120,0.000000,0.000000,0.100000,20,80171000,0.200000
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.681684,0.047167,0.000000,0.000000,0.130294,20,0.000000,0.000000,0.020000,0,16,7,30,30,120,0.000000,0.000000,0.100000,20,303367000,0.200000
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,20,0.000000,0.000000,0.020000,0,16,7,30,30,120,0.000000,0.000000,0.100000,20,722509000,0.200000
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,20,0.000000,0.000000,0.020000,0,16,7,50,30,120,0.000000,0.000000,0.100000,20,941478000,0.200000
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.611650,0.103283,0.000000,0.000000,0.196384,20,0.082986,0.011262,0.020000,0,16,7,50,30,120,0.000000,0.000000,0.100000,20,364740000,0.200000
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.422319,0.026843,0.000000,0.000000,0.083744,20,0.481451,0.066309,0.020000,0,16,7,50,30,120,0.000000,0.000000,0.100000,20,126305000,0.200000
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.794024,0.190400,0.018706,0.000000,0.249382,20,2.519414,0.849433,0.020000,0,16,7,50,30,120,0.000000,0.000000,0.100000,20,86373000,0.200000
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.872673,0.248758,0.248029,0.000000,0.244024,20,1.201641,0.560605,0.020000,0,16,7,50,30,120,0.000000,0.000000,0.100000,20,895380000,0.200000
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.503968,0.015227,0.000000,0.000000,0.079364,20,1.894998,0.868053,0.020000,0,16,7,50,30,120,0.000000,0.000000,0.100000,20,866731000,0.200000
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.612770,0.035542,0.000000,0.000000,0.113201,20,5.425167,0.000000,0.020000,0,16,7,50,30,120,0.000000,0.000000,0.100000,20,286404000,0.200000
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.870117,0.188672,0.000000,0.000000,0.246911,20,1.008319,0.516290,0.020000,0,16,7,50,30,120,0.000000,0.000000,0.100000,20,4621000,0.200000
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.517225,0.014439,0.000000,0.000000,0.075882,20,6.961939,0.000000,0.020000,0,16,7,50,30,120,0.000000,0.000000,0.100000,20,787204000,0.200000
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,20,0.000000,0.000000,0.020000,0,16,7,50,30,120,0.000000,0.000000,0.100000,20,880870000,0.200000
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.709181,0.164857,0.000000,0.000000,0.227493,20,4.357014,0.000000,0.020000,0,16,7,50,30,120,0.000000,0.000000,0.100000,20,256002000,0.200000
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.482424,0.029468,0.000000,0.000000,0.093887,20,0.000000,0.000000,0.020000,0,16,7,50,30,120,0.000000,0.000000,0.100000,20,111310000,0.200000
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.561834,0.038051,0.000000,0.000000,0.105905,20,0.479049,0.324931,0.020000,0,16,7,50,30,120,0.000000,0.000000,0.100000,20,836269000,0.200000
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.627282,0.045035,0.000000,0.000000,0.129385,20,7.008986,0.000000,0.020000,0,16,7,50,30,120,0.000000,0.000000,0.100000,20,544383000,0.200000
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.780502,0.031632,0.000000,0.000000,0.119189,20,3.714105,0.000000,0.020000,0,16,7,50,30,120,0.000000,0.000000,0.100000,20,583326000,0.200000
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.376894,0.016267,0.000000,0.000000,0.061306,20,0.245040,0.089702,0.020000,0,16,7,50,30,120,0.000000,0.000000,0.100000,20,505569000,0.200000
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,20,0.000000,0.000000,0.020000,0,16,7,50,30,120,0.000000,0.000000,0.100000,20,565555000,0.200000
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.433018,0.027286,0.000000,0.000000,0.095891,20,0.000000,0.000000,0.020000,0,16,7,50,30,120,0.000000,0.000000,0.100000,20,928671000,0.200000
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.745407,0.052914,0.000000,0.000000,0.150843,20,9.026259,0.000000,0.020000,0,16,7,50,30,120,0.000000,0.000000,0.100000,20,434254000,0.200000
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.552240,0.041007,0.000000,0.000000,0.115054,20,8.119503,0.000000,0.020000,0,16,7,50,30,120,0.000000,0.000000,0.100000,20,479141000,0.200000
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.801331,0.104055,0.000000,0.000000,0.197703,20,0.000000,0.000000,0.020000,0,16,7,70,30,120,0.000000,0.000000,0.100000,20,328902000,0.200000
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.682916,0.125944,0.000000,-0.001543,0.211825,20,1.633797,0.169010,0.020000,0,16,7,70,30,120,0.000000,0.000000,0.100000,20,480489000,0.200000
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.405489,0.018378,0.000000,-0.013412,0.067612,20,0.000000,0.000000,0.020000,0,16,7,70,30,120,0.000000,0.000000,0.100000,20,388878000,0.200000
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.720091,0.209522,0.139362,0.000000,0.224859,20,0.558060,0.361959,0.020000,0,16,7,70,30,120,0.000000,0.000000,0.100000,20,983334000,0.200000
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.363127,0.012315,0.000000,0.000000,0.053165,20,0.083065,0.083065,0.020000,0,16,7,70,30,120,0.000000,0.000000,0.100000,20,199654000,0.200000
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,20,0.000000,0.000000,0.020000,0,16,7,70,30,120,0.000000,0.000000,0.100000,20,920957000,0.200000
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.764489,0.032757,0.000000,0.000000,0.111607,20,0.000000,0.000000,0.020000,0,16,7,70,30,120,0.000000,0.000000,0.100000,20,453801000,0.200000
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.616108,0.141762,0.041714,0.000000,0.182071,20,0.201586,0.000000,0.020000,0,16,7,70,30,120,0.000000,0.000000,0.100000,20,457366000,0.200000
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.624604,0.032295,0.000000,0.000000,0.118035,20,0.393560,0.245160,0.020000,0,16,7,70,30,120,0.000000,0.000000,0.100000,20,905229000,0.200000
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.798230,0.060708,0.000000,0.000000,0.154581,20,0.567344,0.567344,0.020000,0,16,7,70,30,120,0.000000,0.000000,0.100000,20,589331000,0.200000
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.771837,0.218079,0.066938,0.000000,0.247847,20,0.297036,0.259618,0.020000,0,16,7,70,30,120,0.000000,0.000000,0.100000,20,147440000,0.200000
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.526561,0.063922,0.000000,0.000000,0.129186,20,0.534712,0.242331,0.020000,0,16,7,70,30,120,0.000000,0.000000,0.100000,20,25235000,0.200000
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.743008,0.074146,0.000000,0.000000,0.165517,20,9.396647,0.000000,0.020000,0,16,7,70,30,120,0.000000,0.000000,0.100000,20,889619000,0.200000
ONLY_SUM_INCOMING,false,0.100000,0.900000,2.000000,-0.450000,0.200000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.739367,0.215301,0.131379,0.000000,0.227066,20,0.940862,0.563257,0.020000,0,16,7,70,30,120,0.000000,0.000000,0.100000,20,196015000,0.200000
