activation_types,bumps,c1_lb,c1_ub,c2,c3,crossover_freq,decay,distance_weight,edge_inheritance,edge_weights,extra_mutation_rate,fd_max,fd_mean,fd_median,fd_min,fd_sd,generations_per_epoch,gvector_absolute_fitness,gvector_fitness_delta,knob_constant,knob_type,mutation_type_ub,num_candidates,num_epochs,num_hill_climbers,num_organisms,ph_absolute_fitness,ph_fitness_delta,ridge_radius,sa_timesteps,seed,spreading_rate
ONLY_SUM_INCOMING,false,0.300000,0.700000,1.000000,0.000000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.671245,0.043176,0.000000,0.000000,0.153941,20,9.787403,0.000000,0.020000,0,10,7,20,30,80,0.000000,0.000000,0.050000,20,909846470,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,1.000000,0.000000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.903524,0.146439,0.000000,0.000000,0.253041,20,0.990932,0.058562,0.020000,0,10,7,20,30,80,0.000000,0.000000,0.050000,20,477996378,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,1.000000,0.000000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,20,0.000000,0.000000,0.020000,0,10,7,20,30,80,0.000000,0.000000,0.050000,20,935796990,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,1.000000,0.000000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.906808,0.136207,0.007782,-0.016963,0.242798,20,0.664003,0.334735,0.020000,0,10,7,20,30,80,0.000000,0.000000,0.050000,20,185146229,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,1.000000,0.000000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.896465,0.071497,0.000000,0.000000,0.222307,20,9.799339,0.000000,0.020000,0,10,7,20,30,80,0.000000,0.000000,0.050000,20,685193530,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,1.000000,0.000000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,20,0.000000,0.000000,0.020000,0,10,7,20,30,80,0.000000,0.000000,0.050000,20,115010045,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,1.000000,0.000000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.904768,0.186382,0.010930,0.000000,0.276529,20,0.992731,0.453477,0.020000,0,10,7,20,30,80,0.000000,0.000000,0.050000,20,301207118,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,1.000000,0.000000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.657414,0.079489,0.000000,0.000000,0.194078,20,0.991193,0.174156,0.020000,0,10,7,20,30,80,0.000000,0.000000,0.050000,20,37289226,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,1.000000,0.000000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,20,0.000000,0.000000,0.020000,0,10,7,20,30,80,0.000000,0.000000,0.050000,20,346365861,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,1.000000,0.000000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.901171,0.302082,0.313049,0.000000,0.267757,20,1.659837,0.535717,0.020000,0,10,7,20,30,80,0.000000,0.000000,0.050000,20,559426493,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,1.000000,0.000000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,20,0.000000,0.000000,0.020000,0,10,7,60,30,80,0.000000,0.000000,0.050000,20,980151767,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,1.000000,0.000000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.902587,0.027966,0.000000,0.000000,0.145506,20,9.895031,0.000000,0.020000,0,10,7,60,30,80,0.000000,0.000000,0.050000,20,404260992,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,1.000000,0.000000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.772418,0.100490,0.000000,-0.109002,0.183191,20,0.000000,0.000000,0.020000,0,10,7,60,30,80,0.000000,0.000000,0.050000,20,70045042,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,1.000000,0.000000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.890191,0.201850,0.053906,0.000000,0.241938,20,0.989761,0.036925,0.020000,0,10,7,60,30,80,0.000000,0.000000,0.050000,20,522165608,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,1.000000,0.000000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.896769,0.239085,0.177768,0.000000,0.235337,20,9.762503,0.000000,0.020000,0,10,7,60,30,80,0.000000,0.000000,0.050000,20,655629351,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,1.000000,0.000000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.866266,0.076483,0.000000,0.000000,0.184797,20,9.818269,0.000000,0.020000,0,10,7,60,30,80,0.000000,0.000000,0.050000,20,726792301,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,1.000000,0.000000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.898158,0.275168,0.264064,0.000000,0.266430,20,0.655693,0.055212,0.020000,0,10,7,60,30,80,0.000000,0.000000,0.050000,20,628027245,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,1.000000,0.000000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,20,0.000000,0.000000,0.020000,0,10,7,60,30,80,0.000000,0.000000,0.050000,20,769074419,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,1.000000,0.000000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.847655,0.153230,0.061936,0.000000,0.194461,20,9.543015,0.000000,0.020000,0,10,7,60,30,80,0.000000,0.000000,0.050000,20,329404994,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,1.000000,0.000000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.908347,0.194782,0.072339,0.000000,0.235091,20,1.323401,0.737473,0.020000,0,10,7,60,30,80,0.000000,0.000000,0.050000,20,94987465,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,1.000000,0.000000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.889894,0.226297,0.105619,0.000000,0.244127,20,9.997219,0.000000,0.020000,0,10,7,60,30,80,0.000000,0.000000,0.050000,20,802477241,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,1.000000,0.000000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.804031,0.302278,0.341036,0.000000,0.235922,20,0.316687,0.276279,0.020000,0,10,7,60,30,80,0.000000,0.000000,0.050000,20,733931589,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,1.000000,0.000000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.903788,0.186667,0.084328,-0.001554,0.228623,20,0.989983,0.446101,0.020000,0,10,7,60,30,80,0.000000,0.000000,0.050000,20,34845205,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,1.000000,0.000000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.750212,0.197072,0.137348,0.000000,0.217667,20,1.993986,0.481229,0.020000,0,10,7,60,30,80,0.000000,0.000000,0.050000,20,528974180,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,1.000000,0.000000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.788755,0.275844,0.234202,0.000000,0.265479,20,1.318672,0.492033,0.020000,0,10,7,60,30,80,0.000000,0.000000,0.050000,20,597389915,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,1.000000,0.000000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,20,0.000000,0.000000,0.020000,0,10,7,60,30,80,0.000000,0.000000,0.050000,20,792917752,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,1.000000,0.000000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.880749,0.223035,0.148343,0.000000,0.231377,20,1.995354,0.145242,0.020000,0,10,7,60,30,80,0.000000,0.000000,0.050000,20,404959625,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,1.000000,0.000000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.614185,0.048364,0.000000,0.000000,0.126272,20,0.540663,0.369278,0.020000,0,10,7,60,30,80,0.000000,0.000000,0.050000,20,128356882,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,1.000000,0.000000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.856181,0.173286,0.000000,0.000000,0.248502,20,1.314420,0.473198,0.020000,0,10,7,60,30,80,0.000000,0.000000,0.050000,20,282865748,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,1.000000,0.000000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.721217,0.321644,0.346402,0.000000,0.246529,20,1.635575,0.347256,0.020000,0,10,7,60,30,80,0.000000,0.000000,0.050000,20,65256526,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,1.000000,0.000000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.892041,0.261710,0.199296,0.000000,0.240928,20,0.991942,0.364463,0.020000,0,10,7,100,30,80,0.000000,0.000000,0.050000,20,882852300,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,1.000000,0.000000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.818596,0.176935,0.000000,0.000000,0.243372,20,1.953515,0.431459,0.020000,0,10,7,100,30,80,0.000000,0.000000,0.050000,20,454280041,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,1.000000,0.000000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.724258,0.156126,0.010131,0.000000,0.218396,20,1.653249,0.148380,0.020000,0,10,7,100,30,80,0.000000,0.000000,0.050000,20,394338626,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,1.000000,0.000000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.757357,0.208283,0.116272,0.000000,0.233598,20,9.986251,0.000000,0.020000,0,10,7,100,30,80,0.000000,0.000000,0.050000,20,857518132,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,1.000000,0.000000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.903719,0.185126,0.028240,0.000000,0.249364,20,0.992411,0.093057,0.020000,0,10,7,100,30,80,0.000000,0.000000,0.050000,20,434796126,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,1.000000,0.000000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.880969,0.300077,0.303303,-0.045454,0.233009,20,0.990533,0.206654,0.020000,0,10,7,100,30,80,0.000000,0.000000,0.050000,20,791570709,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,1.000000,0.000000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.729560,0.280695,0.247511,0.000000,0.221824,20,1.326327,0.440252,0.020000,0,10,7,100,30,80,0.000000,0.000000,0.050000,20,971534753,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,1.000000,0.000000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.906482,0.150461,0.000000,0.000000,0.230407,20,9.982388,0.000000,0.020000,0,10,7,100,30,80,0.000000,0.000000,0.050000,20,293604788,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,1.000000,0.000000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.704218,0.204462,0.081335,0.000000,0.231264,20,9.893812,0.000000,0.020000,0,10,7,100,30,80,0.000000,0.000000,0.050000,20,162704258,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,1.000000,0.000000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.696935,0.060674,0.000000,0.000000,0.158567,20,9.850759,0.000000,0.020000,0,10,7,100,30,80,0.000000,0.000000,0.050000,20,841488500,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,1.000000,0.000000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.831475,0.015662,0.000000,0.000000,0.090716,20,9.514244,0.000000,0.020000,0,10,7,100,30,80,0.000000,0.000000,0.050000,20,355294246,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,1.000000,0.000000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.651356,0.125100,0.000000,0.000000,0.188199,20,9.996098,0.000000,0.020000,0,10,7,100,30,80,0.000000,0.000000,0.050000,20,947635700,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,1.000000,0.000000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.797954,0.011968,0.000000,0.000000,0.084290,20,0.000058,0.000058,0.020000,0,10,7,100,30,80,0.000000,0.000000,0.050000,20,164707922,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,1.000000,0.000000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,20,0.000000,0.000000,0.020000,0,10,7,100,30,80,0.000000,0.000000,0.050000,20,298855565,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,1.000000,0.000000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.894834,0.100395,0.000000,0.000000,0.181495,20,9.963718,0.000000,0.020000,0,10,7,100,30,80,0.000000,0.000000,0.050000,20,168132042,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,1.000000,0.000000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.733446,0.184077,0.000000,0.000000,0.245861,20,9.604510,0.000000,0.020000,0,10,7,100,30,80,0.000000,0.000000,0.050000,20,261552232,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,1.000000,0.000000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.698547,0.163657,0.007090,0.000000,0.228543,20,0.989714,0.048104,0.020000,0,10,7,100,30,80,0.000000,0.000000,0.050000,20,681204518,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,1.000000,0.000000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.712594,0.010828,0.000000,0.000000,0.072908,20,0.519944,0.519944,0.020000,0,10,7,100,30,80,0.000000,0.000000,0.050000,20,416730778,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,1.000000,0.000000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.893141,0.196002,0.063052,0.000000,0.241617,20,1.983004,0.187246,0.020000,0,10,7,100,30,80,0.000000,0.000000,0.050000,20,337817435,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,1.000000,0.000000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.757863,0.245267,0.203857,0.000000,0.234825,20,1.318302,0.078562,0.020000,0,10,7,100,30,80,0.000000,0.000000,0.050000,20,24448890,0.200000
SUM_AND_MULT_INCOMING,false,0.300000,0.700000,1.000000,0.000000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.776803,0.050735,0.006364,0.000000,0.171689,20,5.254776,1.084234,0.020000,0,10,7,20,30,80,0.000000,0.000000,0.050000,20,861809727,0.200000
SUM_AND_MULT_INCOMING,false,0.300000,0.700000,1.000000,0.000000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,20,0.000000,0.000000,0.020000,0,10,7,20,30,80,0.000000,0.000000,0.050000,20,152447858,0.200000
SUM_AND_MULT_INCOMING,false,0.300000,0.700000,1.000000,0.000000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.904883,0.256512,0.208871,0.000000,0.252875,20,3.423675,0.033609,0.020000,0,10,7,20,30,80,0.000000,0.000000,0.050000,20,364012125,0.200000
SUM_AND_MULT_INCOMING,false,0.300000,0.700000,1.000000,0.000000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.900956,0.408699,0.489699,0.000000,0.274436,20,3.999932,0.691714,0.020000,0,10,7,20,30,80,0.000000,0.000000,0.050000,20,619659339,0.200000
SUM_AND_MULT_INCOMING,false,0.300000,0.700000,1.000000,0.000000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.908369,0.105510,0.000000,0.000000,0.241405,20,9.983757,0.000000,0.020000,0,10,7,20,30,80,0.000000,0.000000,0.050000,20,967427467,0.200000
SUM_AND_MULT_INCOMING,false,0.300000,0.700000,1.000000,0.000000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.636433,0.287532,0.331101,0.000000,0.216292,20,5.988424,1.184606,0.020000,0,10,7,20,30,80,0.000000,0.000000,0.050000,20,253015297,0.200000
SUM_AND_MULT_INCOMING,false,0.300000,0.700000,1.000000,0.000000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.891314,0.388360,0.368785,0.000000,0.257169,20,2.323340,0.374441,0.020000,0,10,7,20,30,80,0.000000,0.000000,0.050000,20,805505030,0.200000
SUM_AND_MULT_INCOMING,false,0.300000,0.700000,1.000000,0.000000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.568337,0.113121,0.000000,0.000000,0.177925,20,7.669652,0.435619,0.020000,0,10,7,20,30,80,0.000000,0.000000,0.050000,20,178069351,0.200000
SUM_AND_MULT_INCOMING,false,0.300000,0.700000,1.000000,0.000000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.864233,0.280067,0.285277,0.000000,0.206285,20,1.993056,0.495577,0.020000,0,10,7,20,30,80,0.000000,0.000000,0.050000,20,680091047,0.200000
SUM_AND_MULT_INCOMING,false,0.300000,0.700000,1.000000,0.000000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.495668,0.044561,0.000000,0.000000,0.131605,20,3.674892,0.699365,0.020000,0,10,7,20,30,80,0.000000,0.000000,0.050000,20,62394265,0.200000
SUM_AND_MULT_INCOMING,false,0.300000,0.700000,1.000000,0.000000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.885766,0.283329,0.220844,0.000000,0.277127,20,2.983721,0.472800,0.020000,0,10,7,20,30,80,0.000000,0.000000,0.050000,20,374100397,0.200000
SUM_AND_MULT_INCOMING,false,0.300000,0.700000,1.000000,0.000000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.746671,0.395505,0.458130,0.000000,0.273098,20,1.995057,0.757237,0.020000,0,10,7,20,30,80,0.000000,0.000000,0.050000,20,699521859,0.200000
SUM_AND_MULT_INCOMING,false,0.300000,0.700000,1.000000,0.000000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.729553,0.081005,0.000000,0.000000,0.190878,20,8.210641,0.000000,0.020000,0,10,7,20,30,80,0.000000,0.000000,0.050000,20,182657226,0.200000
